studyid,workflowid,gsm_version,param,index,value,gsm_analysis_date,snapshot_date
AA-AA-000-0000,kri0006,1.4.1,strMethod,,NormalApprox,2019-03-01,2019-03-01
AA-AA-000-0000,kri0007,1.4.1,vThreshold,1,-3.993,2019-03-01,2019-03-01
AA-AA-000-0000,kri0007,1.4.1,vThreshold,2,-2.3958,2019-03-01,2019-03-01
AA-AA-000-0000,kri0007,1.4.1,vThreshold,3,1.9602,2019-03-01,2019-03-01
AA-AA-000-0000,kri0007,1.4.1,vThreshold,4,2.8529701497,2019-03-01,2019-03-01
AA-AA-000-0000,kri0007,1.4.1,strMethod,,NormalApprox,2019-03-01,2019-03-01
AA-AA-000-0000,kri0008,1.4.1,vThreshold,1,-2.35782657,2019-03-01,2019-03-01
AA-AA-000-0000,kri0008,1.4.1,vThreshold,2,-2.178,2019-03-01,2019-03-01
AA-AA-000-0000,kri0008,1.4.1,vThreshold,3,2.2,2019-03-01,2019-03-01
AA-AA-000-0000,kri0008,1.4.1,vThreshold,4,3.13826716467,2019-03-01,2019-03-01
AA-AA-000-0000,kri0008,1.4.1,strMethod,,NormalApprox,2019-03-01,2019-03-01
AA-AA-000-0000,kri0009,1.4.1,vThreshold,1,-2.9403,2019-03-01,2019-03-01
AA-AA-000-0000,kri0009,1.4.1,vThreshold,2,-1.4289858,2019-03-01,2019-03-01
AA-AA-000-0000,kri0009,1.4.1,vThreshold,3,3.1888098,2019-03-01,2019-03-01
AA-AA-000-0000,kri0009,1.4.1,vThreshold,4,3.5937,2019-03-01,2019-03-01
AA-AA-000-0000,kri0009,1.4.1,strMethod,,NormalApprox,2019-03-01,2019-03-01
AA-AA-000-0000,kri0010,1.4.1,vThreshold,1,-2.593609227,2019-03-01,2019-03-01
AA-AA-000-0000,kri0010,1.4.1,vThreshold,2,-1.2732263478,2019-03-01,2019-03-01
AA-AA-000-0000,kri0010,1.4.1,vThreshold,3,2.662,2019-03-01,2019-03-01
AA-AA-000-0000,kri0010,1.4.1,vThreshold,4,2.6198073,2019-03-01,2019-03-01
AA-AA-000-0000,kri0010,1.4.1,strMethod,,NormalApprox,2019-03-01,2019-03-01
AA-AA-000-0000,kri0011,1.4.1,vThreshold,1,-2.64627,2019-03-01,2019-03-01
AA-AA-000-0000,kri0011,1.4.1,vThreshold,2,-2.178,2019-03-01,2019-03-01
AA-AA-000-0000,kri0011,1.4.1,vThreshold,3,2.15622,2019-03-01,2019-03-01
AA-AA-000-0000,kri0011,1.4.1,vThreshold,4,3.2019867,2019-03-01,2019-03-01
AA-AA-000-0000,kri0011,1.4.1,strMethod,,NormalApprox,2019-03-01,2019-03-01
AA-AA-000-0000,kri0012,1.4.1,vThreshold,1,-4.68802872747,2019-03-01,2019-03-01
AA-AA-000-0000,kri0012,1.4.1,vThreshold,2,-2.812817236482,2019-03-01,2019-03-01
AA-AA-000-0000,kri0012,1.4.1,vThreshold,3,1.729072818,2019-03-01,2019-03-01
AA-AA-000-0000,kri0012,1.4.1,vThreshold,4,4.30489323,2019-03-01,2019-03-01
AA-AA-000-0000,kri0012,1.4.1,strMethod,,NormalApprox,2019-03-01,2019-03-01
AA-AA-000-0000,cou0001,1.4.1,vThreshold,1,-3.52218537,2019-03-01,2019-03-01
AA-AA-000-0000,cou0001,1.4.1,vThreshold,2,-1.782,2019-03-01,2019-03-01
AA-AA-000-0000,cou0001,1.4.1,vThreshold,3,2.178,2019-03-01,2019-03-01
AA-AA-000-0000,cou0001,1.4.1,vThreshold,4,2.9403,2019-03-01,2019-03-01
AA-AA-000-0000,cou0001,1.4.1,strMethod,,NormalApprox,2019-03-01,2019-03-01
AA-AA-000-0000,cou0002,1.4.1,vThreshold,1,-3.95307,2019-03-01,2019-03-01
AA-AA-000-0000,cou0002,1.4.1,vThreshold,2,-1.4289858,2019-03-01,2019-03-01
AA-AA-000-0000,cou0002,1.4.1,vThreshold,3,2.6090262,2019-03-01,2019-03-01
AA-AA-000-0000,cou0002,1.4.1,vThreshold,4,1.7537553,2019-03-01,2019-03-01
AA-AA-000-0000,cou0002,1.4.1,strMethod,,NormalApprox,2019-03-01,2019-03-01
AA-AA-000-0000,cou0003,1.4.1,vThreshold,1,-2.593609227,2019-03-01,2019-03-01
AA-AA-000-0000,cou0003,1.4.1,vThreshold,2,-1.782,2019-03-01,2019-03-01
AA-AA-000-0000,cou0003,1.4.1,vThreshold,3,1.6038,2019-03-01,2019-03-01
AA-AA-000-0000,cou0003,1.4.1,vThreshold,4,3.52218537,2019-03-01,2019-03-01
AA-AA-000-0000,cou0003,1.4.1,strMethod,,NormalApprox,2019-03-01,2019-03-01
AA-AA-000-0000,cou0004,1.4.1,vThreshold,1,-6.43076643,2019-03-01,2019-03-01
AA-AA-000-0000,cou0004,1.4.1,vThreshold,2,-2.3958,2019-03-01,2019-03-01
AA-AA-000-0000,cou0004,1.4.1,vThreshold,3,2.86992882,2019-03-01,2019-03-01
AA-AA-000-0000,cou0004,1.4.1,vThreshold,4,2.64627,2019-03-01,2019-03-01
AA-AA-000-0000,cou0004,1.4.1,strMethod,,NormalApprox,2019-03-01,2019-03-01
AA-AA-000-0000,cou0005,1.4.1,vThreshold,1,-2.35782657,2019-03-01,2019-03-01
AA-AA-000-0000,cou0005,1.4.1,vThreshold,2,-2.178,2019-03-01,2019-03-01
AA-AA-000-0000,cou0005,1.4.1,vThreshold,3,2.63538,2019-03-01,2019-03-01
AA-AA-000-0000,cou0005,1.4.1,vThreshold,4,3.267,2019-03-01,2019-03-01
AA-AA-000-0000,cou0005,1.4.1,strMethod,,NormalApprox,2019-03-01,2019-03-01
AA-AA-000-0000,cou0006,1.4.1,vThreshold,1,-2.43,2019-03-01,2019-03-01
AA-AA-000-0000,cou0006,1.4.1,vThreshold,2,-2.1346578,2019-03-01,2019-03-01
AA-AA-000-0000,cou0006,1.4.1,vThreshold,3,2.371842,2019-03-01,2019-03-01
AA-AA-000-0000,cou0006,1.4.1,vThreshold,4,3.3,2019-03-01,2019-03-01
AA-AA-000-0000,cou0006,1.4.1,strMethod,,NormalApprox,2019-03-01,2019-03-01
AA-AA-000-0000,cou0007,1.4.1,vThreshold,1,-3.993,2019-03-01,2019-03-01
AA-AA-000-0000,cou0007,1.4.1,vThreshold,2,-1.940598,2019-03-01,2019-03-01
AA-AA-000-0000,cou0007,1.4.1,vThreshold,3,1.782,2019-03-01,2019-03-01
AA-AA-000-0000,cou0007,1.4.1,vThreshold,4,3.23433,2019-03-01,2019-03-01
AA-AA-000-0000,cou0007,1.4.1,strMethod,,NormalApprox,2019-03-01,2019-03-01
AA-AA-000-0000,cou0008,1.4.1,vThreshold,1,-2.64627,2019-03-01,2019-03-01
AA-AA-000-0000,cou0008,1.4.1,vThreshold,2,-1.76418,2019-03-01,2019-03-01
AA-AA-000-0000,cou0008,1.4.1,vThreshold,3,1.782,2019-03-01,2019-03-01
AA-AA-000-0000,cou0008,1.4.1,vThreshold,4,3.2019867,2019-03-01,2019-03-01
AA-AA-000-0000,cou0008,1.4.1,strMethod,,NormalApprox,2019-03-01,2019-03-01
AA-AA-000-0000,cou0009,1.4.1,vThreshold,1,-3.2019867,2019-03-01,2019-03-01
AA-AA-000-0000,cou0009,1.4.1,vThreshold,2,-2.178,2019-03-01,2019-03-01
AA-AA-000-0000,cou0009,1.4.1,vThreshold,3,2.371842,2019-03-01,2019-03-01
AA-AA-000-0000,cou0009,1.4.1,vThreshold,4,2.88178803,2019-03-01,2019-03-01
AA-AA-000-0000,cou0009,1.4.1,strMethod,,NormalApprox,2019-03-01,2019-03-01
AA-AA-000-0000,cou0010,1.4.1,vThreshold,1,-3.2019867,2019-03-01,2019-03-01
AA-AA-000-0000,cou0010,1.4.1,vThreshold,2,-2.15622,2019-03-01,2019-03-01
AA-AA-000-0000,cou0010,1.4.1,vThreshold,3,1.782,2019-03-01,2019-03-01
AA-AA-000-0000,cou0010,1.4.1,vThreshold,4,3.95307,2019-03-01,2019-03-01
AA-AA-000-0000,cou0010,1.4.1,strMethod,,NormalApprox,2019-03-01,2019-03-01
AA-AA-000-0000,cou0011,1.4.1,vThreshold,1,-2.10082347387,2019-03-01,2019-03-01
AA-AA-000-0000,cou0011,1.4.1,vThreshold,2,-2.8412295318,2019-03-01,2019-03-01
AA-AA-000-0000,cou0011,1.4.1,vThreshold,3,2.3958,2019-03-01,2019-03-01
AA-AA-000-0000,cou0011,1.4.1,vThreshold,4,2.381643,2019-03-01,2019-03-01
AA-AA-000-0000,cou0011,1.4.1,strMethod,,NormalApprox,2019-03-01,2019-03-01
AA-AA-000-0000,cou0012,1.4.1,vThreshold,1,-2.593609227,2019-03-01,2019-03-01
AA-AA-000-0000,cou0012,1.4.1,vThreshold,2,-1.6038,2019-03-01,2019-03-01
AA-AA-000-0000,cou0012,1.4.1,vThreshold,3,1.782,2019-03-01,2019-03-01
AA-AA-000-0000,cou0012,1.4.1,vThreshold,4,5.787689787,2019-03-01,2019-03-01
AA-AA-000-0000,cou0012,1.4.1,strMethod,,NormalApprox,2019-03-01,2019-03-01
AA-AA-000-0000,qtl0004,1.4.1,vThreshold,1,0.0107811,2019-03-01,2019-03-01
AA-AA-000-0000,qtl0004,1.4.1,strMethod,,qtl,2019-03-01,2019-03-01
AA-AA-000-0000,qtl0006,1.4.1,vThreshold,1,0.144342,2019-03-01,2019-03-01
AA-AA-000-0000,qtl0006,1.4.1,strMethod,,qtl,2019-03-01,2019-03-01
AA-AA-000-0000,kri0001,1.4.1,vThreshold,1,-2.673,2019-06-01,2019-06-01
AA-AA-000-0000,kri0001,1.4.1,vThreshold,2,-1.76418,2019-06-01,2019-06-01
AA-AA-000-0000,kri0001,1.4.1,vThreshold,3,1.44342,2019-06-01,2019-06-01
AA-AA-000-0000,kri0001,1.4.1,vThreshold,4,4.30489323,2019-06-01,2019-06-01
AA-AA-000-0000,kri0001,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,kri0002,1.4.1,vThreshold,1,-1.92913083,2019-06-01,2019-06-01
AA-AA-000-0000,kri0002,1.4.1,vThreshold,2,-1.6038,2019-06-01,2019-06-01
AA-AA-000-0000,kri0002,1.4.1,vThreshold,3,2.582935938,2019-06-01,2019-06-01
AA-AA-000-0000,kri0002,1.4.1,vThreshold,4,3.9135393,2019-06-01,2019-06-01
AA-AA-000-0000,kri0002,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,kri0003,1.4.1,vThreshold,1,-3.23433,2019-06-01,2019-06-01
AA-AA-000-0000,kri0003,1.4.1,vThreshold,2,-3.22102,2019-06-01,2019-06-01
AA-AA-000-0000,kri0003,1.4.1,vThreshold,3,2.3958,2019-06-01,2019-06-01
AA-AA-000-0000,kri0003,1.4.1,vThreshold,4,3.23433,2019-06-01,2019-06-01
AA-AA-000-0000,kri0003,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,kri0004,1.4.1,vThreshold,1,-3.52218537,2019-06-01,2019-06-01
AA-AA-000-0000,kri0004,1.4.1,vThreshold,2,-1.76418,2019-06-01,2019-06-01
AA-AA-000-0000,kri0004,1.4.1,vThreshold,3,2.8412295318,2019-06-01,2019-06-01
AA-AA-000-0000,kri0004,1.4.1,vThreshold,4,2.88178803,2019-06-01,2019-06-01
AA-AA-000-0000,kri0004,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,kri0005,1.4.1,vThreshold,1,-3.557763,2019-06-01,2019-06-01
AA-AA-000-0000,kri0005,1.4.1,vThreshold,2,-2.3246423442,2019-06-01,2019-06-01
AA-AA-000-0000,kri0005,1.4.1,vThreshold,3,3.1888098,2019-06-01,2019-06-01
AA-AA-000-0000,kri0005,1.4.1,vThreshold,4,3.557763,2019-06-01,2019-06-01
AA-AA-000-0000,kri0005,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,kri0006,1.4.1,vThreshold,1,-2.97,2019-06-01,2019-06-01
AA-AA-000-0000,kri0006,1.4.1,vThreshold,2,-2.34812358,2019-06-01,2019-06-01
AA-AA-000-0000,kri0006,1.4.1,vThreshold,3,2.371842,2019-06-01,2019-06-01
AA-AA-000-0000,kri0006,1.4.1,vThreshold,4,2.64627,2019-06-01,2019-06-01
AA-AA-000-0000,kri0006,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,kri0007,1.4.1,vThreshold,1,-3.993,2019-06-01,2019-06-01
AA-AA-000-0000,kri0007,1.4.1,vThreshold,2,-2.3958,2019-06-01,2019-06-01
AA-AA-000-0000,kri0007,1.4.1,vThreshold,3,1.9602,2019-06-01,2019-06-01
AA-AA-000-0000,kri0007,1.4.1,vThreshold,4,2.8529701497,2019-06-01,2019-06-01
AA-AA-000-0000,kri0007,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,kri0008,1.4.1,vThreshold,1,-2.35782657,2019-06-01,2019-06-01
AA-AA-000-0000,kri0008,1.4.1,vThreshold,2,-2.178,2019-06-01,2019-06-01
AA-AA-000-0000,kri0008,1.4.1,vThreshold,3,2.2,2019-06-01,2019-06-01
AA-AA-000-0000,kri0008,1.4.1,vThreshold,4,3.13826716467,2019-06-01,2019-06-01
AA-AA-000-0000,kri0008,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,kri0009,1.4.1,vThreshold,1,-2.9403,2019-06-01,2019-06-01
AA-AA-000-0000,kri0009,1.4.1,vThreshold,2,-1.4289858,2019-06-01,2019-06-01
AA-AA-000-0000,kri0009,1.4.1,vThreshold,3,3.1888098,2019-06-01,2019-06-01
AA-AA-000-0000,kri0009,1.4.1,vThreshold,4,3.5937,2019-06-01,2019-06-01
AA-AA-000-0000,kri0009,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,kri0010,1.4.1,vThreshold,1,-2.593609227,2019-06-01,2019-06-01
AA-AA-000-0000,kri0010,1.4.1,vThreshold,2,-1.2732263478,2019-06-01,2019-06-01
AA-AA-000-0000,kri0010,1.4.1,vThreshold,3,2.662,2019-06-01,2019-06-01
AA-AA-000-0000,kri0010,1.4.1,vThreshold,4,2.6198073,2019-06-01,2019-06-01
AA-AA-000-0000,kri0010,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,kri0011,1.4.1,vThreshold,1,-2.64627,2019-06-01,2019-06-01
AA-AA-000-0000,kri0011,1.4.1,vThreshold,2,-2.178,2019-06-01,2019-06-01
AA-AA-000-0000,kri0011,1.4.1,vThreshold,3,2.15622,2019-06-01,2019-06-01
AA-AA-000-0000,kri0011,1.4.1,vThreshold,4,3.2019867,2019-06-01,2019-06-01
AA-AA-000-0000,kri0011,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,kri0012,1.4.1,vThreshold,1,-5.156831600217,2019-06-01,2019-06-01
AA-AA-000-0000,kri0012,1.4.1,vThreshold,2,-2.812817236482,2019-06-01,2019-06-01
AA-AA-000-0000,kri0012,1.4.1,vThreshold,3,1.729072818,2019-06-01,2019-06-01
AA-AA-000-0000,kri0012,1.4.1,vThreshold,4,4.30489323,2019-06-01,2019-06-01
AA-AA-000-0000,kri0012,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,cou0001,1.4.1,vThreshold,1,-3.52218537,2019-06-01,2019-06-01
AA-AA-000-0000,cou0001,1.4.1,vThreshold,2,-1.782,2019-06-01,2019-06-01
AA-AA-000-0000,cou0001,1.4.1,vThreshold,3,2.178,2019-06-01,2019-06-01
AA-AA-000-0000,cou0001,1.4.1,vThreshold,4,3.23433,2019-06-01,2019-06-01
AA-AA-000-0000,cou0001,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,cou0002,1.4.1,vThreshold,1,-3.95307,2019-06-01,2019-06-01
AA-AA-000-0000,cou0002,1.4.1,vThreshold,2,-1.4289858,2019-06-01,2019-06-01
AA-AA-000-0000,cou0002,1.4.1,vThreshold,3,2.6090262,2019-06-01,2019-06-01
AA-AA-000-0000,cou0002,1.4.1,vThreshold,4,1.7537553,2019-06-01,2019-06-01
AA-AA-000-0000,cou0002,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,cou0003,1.4.1,vThreshold,1,-2.593609227,2019-06-01,2019-06-01
AA-AA-000-0000,cou0003,1.4.1,vThreshold,2,-1.782,2019-06-01,2019-06-01
AA-AA-000-0000,cou0003,1.4.1,vThreshold,3,1.6038,2019-06-01,2019-06-01
AA-AA-000-0000,cou0003,1.4.1,vThreshold,4,3.52218537,2019-06-01,2019-06-01
AA-AA-000-0000,cou0003,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,cou0004,1.4.1,vThreshold,1,-6.43076643,2019-06-01,2019-06-01
AA-AA-000-0000,cou0004,1.4.1,vThreshold,2,-2.3958,2019-06-01,2019-06-01
AA-AA-000-0000,cou0004,1.4.1,vThreshold,3,2.86992882,2019-06-01,2019-06-01
AA-AA-000-0000,cou0004,1.4.1,vThreshold,4,2.64627,2019-06-01,2019-06-01
AA-AA-000-0000,cou0004,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,cou0005,1.4.1,vThreshold,1,-2.35782657,2019-06-01,2019-06-01
AA-AA-000-0000,cou0005,1.4.1,vThreshold,2,-2.178,2019-06-01,2019-06-01
AA-AA-000-0000,cou0005,1.4.1,vThreshold,3,2.63538,2019-06-01,2019-06-01
AA-AA-000-0000,cou0005,1.4.1,vThreshold,4,3.267,2019-06-01,2019-06-01
AA-AA-000-0000,cou0005,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,cou0006,1.4.1,vThreshold,1,-2.43,2019-06-01,2019-06-01
AA-AA-000-0000,cou0006,1.4.1,vThreshold,2,-2.1346578,2019-06-01,2019-06-01
AA-AA-000-0000,cou0006,1.4.1,vThreshold,3,2.6090262,2019-06-01,2019-06-01
AA-AA-000-0000,cou0006,1.4.1,vThreshold,4,3.3,2019-06-01,2019-06-01
AA-AA-000-0000,cou0006,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,cou0007,1.4.1,vThreshold,1,-3.993,2019-06-01,2019-06-01
AA-AA-000-0000,cou0007,1.4.1,vThreshold,2,-1.940598,2019-06-01,2019-06-01
AA-AA-000-0000,cou0007,1.4.1,vThreshold,3,1.782,2019-06-01,2019-06-01
AA-AA-000-0000,cou0007,1.4.1,vThreshold,4,3.23433,2019-06-01,2019-06-01
AA-AA-000-0000,cou0007,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,cou0008,1.4.1,vThreshold,1,-2.64627,2019-06-01,2019-06-01
AA-AA-000-0000,cou0008,1.4.1,vThreshold,2,-1.76418,2019-06-01,2019-06-01
AA-AA-000-0000,cou0008,1.4.1,vThreshold,3,1.782,2019-06-01,2019-06-01
AA-AA-000-0000,cou0008,1.4.1,vThreshold,4,3.2019867,2019-06-01,2019-06-01
AA-AA-000-0000,cou0008,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,cou0009,1.4.1,vThreshold,1,-3.2019867,2019-06-01,2019-06-01
AA-AA-000-0000,cou0009,1.4.1,vThreshold,2,-2.178,2019-06-01,2019-06-01
AA-AA-000-0000,cou0009,1.4.1,vThreshold,3,2.371842,2019-06-01,2019-06-01
AA-AA-000-0000,cou0009,1.4.1,vThreshold,4,3.169966833,2019-06-01,2019-06-01
AA-AA-000-0000,cou0009,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,cou0010,1.4.1,vThreshold,1,-3.52218537,2019-06-01,2019-06-01
AA-AA-000-0000,cou0010,1.4.1,vThreshold,2,-2.15622,2019-06-01,2019-06-01
AA-AA-000-0000,cou0010,1.4.1,vThreshold,3,1.782,2019-06-01,2019-06-01
AA-AA-000-0000,cou0010,1.4.1,vThreshold,4,3.95307,2019-06-01,2019-06-01
AA-AA-000-0000,cou0010,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,cou0011,1.4.1,vThreshold,1,-2.10082347387,2019-06-01,2019-06-01
AA-AA-000-0000,cou0011,1.4.1,vThreshold,2,-2.8412295318,2019-06-01,2019-06-01
AA-AA-000-0000,cou0011,1.4.1,vThreshold,3,2.3958,2019-06-01,2019-06-01
AA-AA-000-0000,cou0011,1.4.1,vThreshold,4,2.381643,2019-06-01,2019-06-01
AA-AA-000-0000,cou0011,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,cou0012,1.4.1,vThreshold,1,-2.593609227,2019-06-01,2019-06-01
AA-AA-000-0000,cou0012,1.4.1,vThreshold,2,-1.6038,2019-06-01,2019-06-01
AA-AA-000-0000,cou0012,1.4.1,vThreshold,3,1.782,2019-06-01,2019-06-01
AA-AA-000-0000,cou0012,1.4.1,vThreshold,4,5.787689787,2019-06-01,2019-06-01
AA-AA-000-0000,cou0012,1.4.1,strMethod,,NormalApprox,2019-06-01,2019-06-01
AA-AA-000-0000,qtl0004,1.4.1,vThreshold,1,0.0107811,2019-06-01,2019-06-01
AA-AA-000-0000,qtl0004,1.4.1,strMethod,,qtl,2019-06-01,2019-06-01
AA-AA-000-0000,qtl0006,1.4.1,vThreshold,1,0.1587762,2019-06-01,2019-06-01
AA-AA-000-0000,qtl0006,1.4.1,strMethod,,qtl,2019-06-01,2019-06-01
AA-AA-000-0000,kri0001,1.4.1,vThreshold,1,-2.673,2019-09-01,2019-09-01
AA-AA-000-0000,kri0001,1.4.1,vThreshold,2,-1.76418,2019-09-01,2019-09-01
AA-AA-000-0000,kri0001,1.4.1,vThreshold,3,1.44342,2019-09-01,2019-09-01
AA-AA-000-0000,kri0001,1.4.1,vThreshold,4,4.30489323,2019-09-01,2019-09-01
AA-AA-000-0000,kri0001,1.4.1,strMethod,,NormalApprox,2019-09-01,2019-09-01
AA-AA-000-0000,kri0002,1.4.1,vThreshold,1,-1.92913083,2019-09-01,2019-09-01
AA-AA-000-0000,kri0002,1.4.1,vThreshold,2,-1.6038,2019-09-01,2019-09-01
AA-AA-000-0000,kri0002,1.4.1,vThreshold,3,2.582935938,2019-09-01,2019-09-01
AA-AA-000-0000,kri0002,1.4.1,vThreshold,4,3.9135393,2019-09-01,2019-09-01
AA-AA-000-0000,kri0002,1.4.1,strMethod,,NormalApprox,2019-09-01,2019-09-01
AA-AA-000-0000,kri0003,1.4.1,vThreshold,1,-3.23433,2019-09-01,2019-09-01
AA-AA-000-0000,kri0003,1.4.1,vThreshold,2,-2.898918,2019-09-01,2019-09-01
AA-AA-000-0000,kri0003,1.4.1,vThreshold,3,2.3958,2019-09-01,2019-09-01
AA-AA-000-0000,kri0003,1.4.1,vThreshold,4,3.23433,2019-09-01,2019-09-01
AA-AA-000-0000,kri0003,1.4.1,strMethod,,NormalApprox,2019-09-01,2019-09-01
AA-AA-000-0000,kri0004,1.4.1,vThreshold,1,-3.52218537,2019-09-01,2019-09-01
AA-AA-000-0000,kri0004,1.4.1,vThreshold,2,-1.76418,2019-09-01,2019-09-01
AA-AA-000-0000,kri0004,1.4.1,vThreshold,3,2.8412295318,2019-09-01,2019-09-01
AA-AA-000-0000,kri0004,1.4.1,vThreshold,4,2.88178803,2019-09-01,2019-09-01
AA-AA-000-0000,kri0004,1.4.1,strMethod,,NormalApprox,2019-09-01,2019-09-01
AA-AA-000-0000,kri0005,1.4.1,vThreshold,1,-3.557763,2019-09-01,2019-09-01
AA-AA-000-0000,kri0005,1.4.1,vThreshold,2,-2.3246423442,2019-09-01,2019-09-01
AA-AA-000-0000,kri0005,1.4.1,vThreshold,3,2.86992882,2019-09-01,2019-09-01
AA-AA-000-0000,kri0005,1.4.1,vThreshold,4,3.557763,2019-09-01,2019-09-01
AA-AA-000-0000,kri0005,1.4.1,strMethod,,NormalApprox,2019-09-01,2019-09-01
AA-AA-000-0000,kri0006,1.4.1,vThreshold,1,-2.673,2019-09-01,2019-09-01
AA-AA-000-0000,kri0006,1.4.1,vThreshold,2,-2.34812358,2019-09-01,2019-09-01
AA-AA-000-0000,kri0006,1.4.1,vThreshold,3,2.371842,2019-09-01,2019-09-01
AA-AA-000-0000,kri0006,1.4.1,vThreshold,4,2.64627,2019-09-01,2019-09-01
AA-AA-000-0000,kri0006,1.4.1,strMethod,,NormalApprox,2019-09-01,2019-09-01
AA-AA-000-0000,kri0007,1.4.1,vThreshold,1,-3.993,2019-09-01,2019-09-01
AA-AA-000-0000,kri0007,1.4.1,vThreshold,2,-2.3958,2019-09-01,2019-09-01
AA-AA-000-0000,kri0007,1.4.1,vThreshold,3,1.9602,2019-09-01,2019-09-01
AA-AA-000-0000,kri0007,1.4.1,vThreshold,4,2.8529701497,2019-09-01,2019-09-01
AA-AA-000-0000,kri0007,1.4.1,strMethod,,NormalApprox,2019-09-01,2019-09-01
AA-AA-000-0000,kri0008,1.4.1,vThreshold,1,-2.122043913,2019-09-01,2019-09-01
AA-AA-000-0000,kri0008,1.4.1,vThreshold,2,-2.178,2019-09-01,2019-09-01
AA-AA-000-0000,kri0008,1.4.1,vThreshold,3,2.2,2019-09-01,2019-09-01
AA-AA-000-0000,kri0008,1.4.1,vThreshold,4,3.13826716467,2019-09-01,2019-09-01
AA-AA-000-0000,kri0008,1.4.1,strMethod,,NormalApprox,2019-09-01,2019-09-01
AA-AA-000-0000,kri0009,1.4.1,vThreshold,1,-2.9403,2019-09-01,2019-09-01
AA-AA-000-0000,kri0009,1.4.1,vThreshold,2,-1.4289858,2019-09-01,2019-09-01
AA-AA-000-0000,kri0009,1.4.1,vThreshold,3,3.1888098,2019-09-01,2019-09-01
AA-AA-000-0000,kri0009,1.4.1,vThreshold,4,3.5937,2019-09-01,2019-09-01
AA-AA-000-0000,kri0009,1.4.1,strMethod,,NormalApprox,2019-09-01,2019-09-01
AA-AA-000-0000,kri0010,1.4.1,vThreshold,1,-2.593609227,2019-09-01,2019-09-01
AA-AA-000-0000,kri0010,1.4.1,vThreshold,2,-1.2732263478,2019-09-01,2019-09-01
AA-AA-000-0000,kri0010,1.4.1,vThreshold,3,2.662,2019-09-01,2019-09-01
AA-AA-000-0000,kri0010,1.4.1,vThreshold,4,2.6198073,2019-09-01,2019-09-01
AA-AA-000-0000,kri0010,1.4.1,strMethod,,NormalApprox,2019-09-01,2019-09-01
AA-AA-000-0000,kri0011,1.4.1,vThreshold,1,-2.64627,2019-09-01,2019-09-01
AA-AA-000-0000,kri0011,1.4.1,vThreshold,2,-2.178,2019-09-01,2019-09-01
AA-AA-000-0000,kri0011,1.4.1,vThreshold,3,2.15622,2019-09-01,2019-09-01
AA-AA-000-0000,kri0011,1.4.1,vThreshold,4,3.2019867,2019-09-01,2019-09-01
AA-AA-000-0000,kri0011,1.4.1,strMethod,,NormalApprox,2019-09-01,2019-09-01
AA-AA-000-0000,kri0012,1.4.1,vThreshold,1,-5.156831600217,2019-09-01,2019-09-01
AA-AA-000-0000,kri0012,1.4.1,vThreshold,2,-2.812817236482,2019-09-01,2019-09-01
AA-AA-000-0000,kri0012,1.4.1,vThreshold,3,1.729072818,2019-09-01,2019-09-01
AA-AA-000-0000,kri0012,1.4.1,vThreshold,4,4.30489323,2019-09-01,2019-09-01
AA-AA-000-0000,kri0012,1.4.1,strMethod,,NormalApprox,2019-09-01,2019-09-01
AA-AA-000-0000,cou0001,1.4.1,vThreshold,1,-3.52218537,2019-09-01,2019-09-01
AA-AA-000-0000,cou0001,1.4.1,vThreshold,2,-1.782,2019-09-01,2019-09-01
